  0.051000  -0.005518  -0.010235  -0.018811  -0.021754
  0.052000  -0.005438  -0.010138  -0.018735  -0.021367
  0.053000  -0.005301  -0.009963  -0.018425  -0.020804
  0.054000  -0.005151  -0.009769  -0.017997  -0.020273
  0.055000  -0.005019  -0.009601  -0.017551  -0.019919
  0.056000  -0.004921  -0.009471  -0.017131  -0.019763
  0.057000  -0.004848  -0.009360  -0.016724  -0.019704
  0.058000  -0.004778  -0.009233  -0.016285  -0.019576
  0.059000  -0.004690  -0.009065  -0.015788  -0.019244
  0.060000  -0.004583  -0.008862  -0.015263  -0.018682
  0.061000  -0.004473  -0.008664  -0.014802  -0.018003
  0.062000  -0.004398  -0.008535  -0.014538  -0.017420
  0.063000  -0.004393  -0.008535  -0.014582  -0.017146
  0.064000  -0.004479  -0.008692  -0.014969  -0.017287
  0.065000  -0.004646  -0.008980  -0.015623  -0.017774
  0.066000  -0.004854  -0.009324  -0.016364  -0.018361
  0.067000  -0.005041  -0.009615  -0.016957  -0.018700
  0.068000  -0.005146  -0.009753  -0.017188  -0.018469
  0.069000  -0.005126  -0.009673  -0.016935  -0.017492
  0.070000  -0.004976  -0.009374  -0.016212  -0.015817
  0.071000  -0.004725  -0.008922  -0.015169  -0.013716
  0.072000  -0.004437  -0.008430  -0.014047  -0.011619
  0.073000  -0.004183  -0.008022  -0.013114  -0.009988
  0.074000  -0.004025  -0.007801  -0.012584  -0.009188
  0.075000  -0.003998  -0.007815  -0.012558  -0.009385
  0.076000  -0.004098  -0.008046  -0.012998  -0.010498
  0.077000  -0.004283  -0.008412  -0.013737  -0.012229
  0.078000  -0.004488  -0.008798  -0.014530  -0.014138
  0.079000  -0.004642  -0.009084  -0.015122  -0.015774
  0.080000  -0.004691  -0.009183  -0.015324  -0.016792
  0.081000  -0.004614  -0.009067  -0.015071  -0.017050
  0.082000  -0.004433  -0.008775  -0.014443  -0.016641
  0.083000  -0.004203  -0.008398  -0.013645  -0.015852
  0.084000  -0.004000  -0.008055  -0.012944  -0.015063
  0.085000  -0.003892  -0.007854  -0.012584  -0.014618
  0.086000  -0.003918  -0.007858  -0.012711  -0.014703
  0.087000  -0.004076  -0.008070  -0.013321  -0.015288
  0.088000  -0.004323  -0.008430  -0.014265  -0.016142
  0.089000  -0.004589  -0.008842  -0.015298  -0.016917
  0.090000  -0.004803  -0.009203  -0.016160  -0.017278
  0.091000  -0.004912  -0.009437  -0.016657  -0.017031
  0.092000  -0.004898  -0.009517  -0.016720  -0.016190
  0.093000  -0.004782  -0.009464  -0.016418  -0.014987
  0.094000  -0.004612  -0.009342  -0.015924  -0.013791
  0.095000  -0.004447  -0.009222  -0.015451  -0.012987
  0.096000  -0.004334  -0.009160  -0.015176  -0.012846
  0.097000  -0.004295  -0.009176  -0.015180  -0.013431
  0.098000  -0.004321  -0.009245  -0.015427  -0.014570
  0.099000  -0.004379  -0.009314  -0.015781  -0.015914
  0.100000  -0.004424  -0.009318  -0.016059  -0.017050
  0.101000  -0.004422  -0.009213  -0.016100  -0.017640
  0.102000  -0.004360  -0.008994  -0.015825  -0.017537
  0.103000  -0.004251  -0.008699  -0.015270  -0.016829
  0.104000  -0.004131  -0.008399  -0.014569  -0.015814
  0.105000  -0.004040  -0.008172  -0.013911  -0.014886
  0.106000  -0.004008  -0.008075  -0.013468  -0.014397
  0.107000  -0.004043  -0.008123  -0.013340  -0.014534
  0.108000  -0.004126  -0.008283  -0.013517  -0.015251
  0.109000  -0.004220  -0.008486  -0.013889  -0.016286
  0.110000  -0.004283  -0.008653  -0.014287  -0.017252
  0.111000  -0.004285  -0.008722  -0.014545  -0.017764
  0.112000  -0.004216  -0.008666  -0.014557  -0.017568
  0.113000  -0.004094  -0.008505  -0.014303  -0.016612
  0.114000  -0.003952  -0.008291  -0.013850  -0.015056
  0.115000  -0.003826  -0.008087  -0.013317  -0.013209
  0.116000  -0.003740  -0.007945  -0.012826  -0.011431
  0.117000  -0.003700  -0.007883  -0.012460  -0.010022
  0.118000  -0.003692  -0.007885  -0.012240  -0.009144
  0.119000  -0.003689  -0.007909  -0.012129  -0.008797
  0.120000  -0.003668  -0.007907  -0.012060  -0.008847
  0.121000  -0.003615  -0.007845  -0.011969  -0.009097
  0.122000  -0.003535  -0.007723  -0.011827  -0.009362
  0.123000  -0.003450  -0.007567  -0.011643  -0.009527
  0.124000  -0.003384  -0.007423  -0.011460  -0.009558
  0.125000  -0.003357  -0.007332  -0.011321  -0.009486
  0.126000  -0.003375  -0.007314  -0.011253  -0.009365
  0.127000  -0.003423  -0.007363  -0.011249  -0.009238
  0.128000  -0.003478  -0.007449  -0.011279  -0.009123
  0.129000  -0.003515  -0.007534  -0.011302  -0.009020
  0.130000  -0.003518  -0.007587  -0.011290  -0.008934
  0.131000  -0.003484  -0.007595  -0.011239  -0.008888
  0.132000  -0.003424  -0.007563  -0.011169  -0.008929
  0.133000  -0.003358  -0.007509  -0.011108  -0.009105
  0.134000  -0.003303  -0.007450  -0.011081  -0.009439
  0.135000  -0.003271  -0.007401  -0.011093  -0.009896
  0.136000  -0.003259  -0.007363  -0.011126  -0.010379
  0.137000  -0.003257  -0.007326  -0.011145  -0.010733
  0.138000  -0.003250  -0.007277  -0.011110  -0.010786
  0.139000  -0.003224  -0.007206  -0.010995  -0.010405
  0.140000  -0.003174  -0.007108  -0.010796  -0.009544
  0.141000  -0.003105  -0.006994  -0.010536  -0.008280
  0.142000  -0.003033  -0.006879  -0.010261  -0.006803
  0.143000  -0.002975  -0.006787  -0.010022  -0.005374
  0.144000  -0.002951  -0.006735  -0.009858  -0.004251
  0.145000  -0.002968  -0.006727  -0.009775  -0.003612
  0.146000  -0.003020  -0.006753  -0.009749  -0.003498
  0.147000  -0.003089  -0.006784  -0.009721  -0.003805
  0.148000  -0.003146  -0.006786  -0.009625  -0.004320
  0.149000  -0.003166  -0.006729  -0.009410  -0.004794
  0.150000  -0.003130  -0.006597  -0.009060  -0.005023
  0.151000  -0.003036  -0.006399  -0.008601  -0.004907
  0.152000  -0.002899  -0.006163  -0.008100  -0.004473
  0.153000  -0.002745  -0.005928  -0.007641  -0.003850
  0.154000  -0.002603  -0.005736  -0.007300  -0.003213
  0.155000  -0.002497  -0.005613  -0.007123  -0.002726
  0.156000  -0.002440  -0.005566  -0.007117  -0.002488
  0.157000  -0.002429  -0.005584  -0.007247  -0.002517
  0.158000  -0.002453  -0.005643  -0.007455  -0.002762
  0.159000  -0.002492  -0.005714  -0.007670  -0.003128
  0.160000  -0.002531  -0.005771  -0.007834  -0.003511
  0.161000  -0.002556  -0.005799  -0.007905  -0.003820
  0.162000  -0.002566  -0.005793  -0.007870  -0.003987
  0.163000  -0.002564  -0.005757  -0.007740  -0.003967
  0.164000  -0.002561  -0.005705  -0.007548  -0.003737
  0.165000  -0.002565  -0.005651  -0.007337  -0.003294
  0.166000  -0.002582  -0.005611  -0.007155  -0.002658
  0.167000  -0.002611  -0.005595  -0.007038  -0.001873
  0.168000  -0.002645  -0.005605  -0.007000  -0.001003
  0.169000  -0.002671  -0.005633  -0.007031  -0.000125
  0.170000  -0.002676  -0.005663  -0.007090   0.000687
  0.171000  -0.002652  -0.005675  -0.007122   0.001378
  0.172000  -0.002593  -0.005648  -0.007065   0.001928
  0.173000  -0.002503  -0.005570  -0.006874   0.002348
  0.174000  -0.002393  -0.005438  -0.006534   0.002679
  0.175000  -0.002275  -0.005263  -0.006069   0.002964
  0.176000  -0.002165  -0.005066  -0.005542   0.003235
  0.177000  -0.002075  -0.004873  -0.005038   0.003488
  0.178000  -0.002010  -0.004708  -0.004646   0.003681
  0.179000  -0.001972  -0.004591  -0.004436   0.003741
  0.180000  -0.001957  -0.004530  -0.004438   0.003596
  0.181000  -0.001958  -0.004521  -0.004637   0.003200
  0.182000  -0.001972  -0.004553  -0.004977   0.002562
  0.183000  -0.001994  -0.004611  -0.005372   0.001754
  0.184000  -0.002024  -0.004679  -0.005733   0.000901
  0.185000  -0.002065  -0.004748  -0.005988   0.000143
  0.186000  -0.002118  -0.004813  -0.006098  -0.000401
  0.187000  -0.002181  -0.004872  -0.006064  -0.000673
  0.188000  -0.002247  -0.004928  -0.005920  -0.000688
  0.189000  -0.002306  -0.004977  -0.005716  -0.000520
  0.190000  -0.002346  -0.005011  -0.005500  -0.000264
  0.191000  -0.002353  -0.005016  -0.005301   0.000005
  0.192000  -0.002319  -0.004973  -0.005119   0.000266
  0.193000  -0.002242  -0.004868  -0.004934   0.000557
  0.194000  -0.002128  -0.004698  -0.004714   0.000960
  0.195000  -0.001994  -0.004476  -0.004434   0.001554
  0.196000  -0.001855  -0.004229  -0.004091   0.002388
  0.197000  -0.001730  -0.003990  -0.003703   0.003453
  0.198000  -0.001630  -0.003787  -0.003304   0.004690
  0.199000  -0.001555  -0.003631  -0.002927   0.006011
  0.200000  -0.001500  -0.003514  -0.002595   0.007318
  0.201000  -0.001454  -0.003419  -0.002321   0.008523
  0.202000  -0.001413  -0.003326  -0.002108   0.009542
  0.203000  -0.001377  -0.003229  -0.001966   0.010292
  0.204000  -0.001357  -0.003142  -0.001914   0.010685
  0.205000  -0.001367  -0.003093  -0.001979   0.010639
  0.206000  -0.001417  -0.003108  -0.002181   0.010108
  0.207000  -0.001508  -0.003203  -0.002519   0.009105
  0.208000  -0.001625  -0.003369  -0.002959   0.007719
  0.209000  -0.001747  -0.003574  -0.003441   0.006111
  0.210000  -0.001846  -0.003775  -0.003885   0.004483
  0.211000  -0.001905  -0.003929  -0.004218   0.003037
  0.212000  -0.001914  -0.004009  -0.004386   0.001933
  0.213000  -0.001882  -0.004007  -0.004368   0.001264
  0.214000  -0.001822  -0.003935  -0.004173   0.001050
  0.215000  -0.001756  -0.003814  -0.003841   0.001243
  0.216000  -0.001698  -0.003670  -0.003428   0.001751
  0.217000  -0.001657  -0.003525  -0.002997   0.002461
  0.218000  -0.001633  -0.003395  -0.002611   0.003262
  0.219000  -0.001623  -0.003293  -0.002325   0.004057
  0.220000  -0.001621  -0.003227  -0.002178   0.004778
  0.221000  -0.001621  -0.003200  -0.002187   0.005389
  0.222000  -0.001623  -0.003213  -0.002341   0.005881
  0.223000  -0.001628  -0.003259  -0.002606   0.006272
  0.224000  -0.001636  -0.003327  -0.002920   0.006593
  0.225000  -0.001647  -0.003402  -0.003213   0.006876
  0.226000  -0.001658  -0.003466  -0.003415   0.007142
  0.227000  -0.001664  -0.003501  -0.003480   0.007397
  0.228000  -0.001660  -0.003496  -0.003390   0.007626
  0.229000  -0.001641  -0.003446  -0.003167   0.007803
  0.230000  -0.001606  -0.003355  -0.002860   0.007912
  0.231000  -0.001555  -0.003232  -0.002532   0.007956
  0.232000  -0.001495  -0.003093  -0.002238   0.007977
  0.233000  -0.001428  -0.002948  -0.002008   0.008049
  0.234000  -0.001359  -0.002809  -0.001839   0.008263
  0.235000  -0.001291  -0.002681  -0.001703   0.008699
  0.236000  -0.001223  -0.002568  -0.001564   0.009395
  0.237000  -0.001156  -0.002471  -0.001392   0.010327
  0.238000  -0.001087  -0.002390  -0.001177   0.011409
  0.239000  -0.001017  -0.002322  -0.000932   0.012506
  0.240000  -0.000944  -0.002262  -0.000684   0.013471
  0.241000  -0.000873  -0.002202  -0.000466   0.014168
  0.242000  -0.000807  -0.002138  -0.000301   0.014511
  0.243000  -0.000755  -0.002070  -0.000204   0.014472
  0.244000  -0.000726  -0.002005  -0.000177   0.014086
  0.245000  -0.000727  -0.001957  -0.000213   0.013438
  0.246000  -0.000760  -0.001939  -0.000301   0.012641
  0.247000  -0.000818  -0.001960  -0.000425   0.011814
  0.248000  -0.000886  -0.002016  -0.000566   0.011053
  0.249000  -0.000948  -0.002095  -0.000703   0.010416
  0.250000  -0.000988  -0.002175  -0.000818   0.009914
  0.251000  -0.000994  -0.002238  -0.000903   0.009508
  0.252000  -0.000970  -0.002274  -0.000967   0.009125
  0.253000  -0.000924  -0.002286  -0.001028   0.008684
  0.254000  -0.000875  -0.002286  -0.001116   0.008127
  0.255000  -0.000839  -0.002289  -0.001250   0.007449
  0.256000  -0.000825  -0.002302  -0.001432   0.006721
  0.257000  -0.000832  -0.002321  -0.001633   0.006081
  0.258000  -0.000849  -0.002327  -0.001797   0.005707
  0.259000  -0.000858  -0.002299  -0.001858   0.005763
  0.260000  -0.000846  -0.002222  -0.001761   0.006335
  0.261000  -0.000808  -0.002097  -0.001485   0.007389
  0.262000  -0.000752  -0.001945  -0.001064   0.008753
  0.263000  -0.000696  -0.001802  -0.000579   0.010157
  0.264000  -0.000660  -0.001705  -0.000142   0.011302
  0.265000  -0.000659  -0.001679   0.000140   0.011952
  0.266000  -0.000695  -0.001724   0.000206   0.012016
  0.267000  -0.000756  -0.001817   0.000059   0.011584
  0.268000  -0.000817  -0.001915  -0.000225   0.010901
  0.269000  -0.000852  -0.001974  -0.000528   0.010288
  0.270000  -0.000843  -0.001962  -0.000729   0.010023
  0.271000  -0.000789  -0.001876  -0.000759   0.010240
  0.272000  -0.000705  -0.001740  -0.000622   0.010878
  0.273000  -0.000621  -0.001601  -0.000401   0.011699
  0.274000  -0.000571  -0.001510  -0.000216   0.012387
  0.275000  -0.000577  -0.001503  -0.000180   0.012667
  0.276000  -0.000645  -0.001588  -0.000343   0.012419
  0.277000  -0.000759  -0.001739  -0.000670   0.011730
  0.278000  -0.000886  -0.001906  -0.001047   0.010869
  0.279000  -0.000989  -0.002031  -0.001319   0.010188
  0.280000  -0.001033  -0.002066  -0.001353   0.009995
  0.281000  -0.001005  -0.001990  -0.001087   0.010432
  0.282000  -0.000911  -0.001816  -0.000559   0.011416
  0.283000  -0.000779  -0.001589   0.000099   0.012663
  0.284000  -0.000644  -0.001368   0.000706   0.013771
  0.285000  -0.000543  -0.001210   0.001086   0.014359
  0.286000  -0.000498  -0.001153   0.001130   0.014190
  0.287000  -0.000515  -0.001203   0.000826   0.013247
  0.288000  -0.000580  -0.001340   0.000258   0.011729
  0.289000  -0.000669  -0.001523  -0.000428   0.009986
  0.290000  -0.000756  -0.001709  -0.001075   0.008395
  0.291000  -0.000823  -0.001865  -0.001567   0.007255
  0.292000  -0.000865  -0.001978  -0.001857   0.006703
  0.293000  -0.000884  -0.002053  -0.001967   0.006700
  0.294000  -0.000894  -0.002104  -0.001966   0.007071
  0.295000  -0.000902  -0.002144  -0.001926   0.007589
  0.296000  -0.000912  -0.002175  -0.001893   0.008049
  0.297000  -0.000917  -0.002188  -0.001869   0.008335
  0.298000  -0.000907  -0.002167  -0.001825   0.008431
  0.299000  -0.000871  -0.002101  -0.001719   0.008397
  0.300000  -0.000808  -0.001997  -0.001538   0.008325
  0.301000  -0.000729  -0.001879  -0.001313   0.008283
  0.302000  -0.000661  -0.001790  -0.001125   0.008290
  0.303000  -0.000635  -0.001774  -0.001077   0.008305
  0.304000  -0.000678  -0.001870  -0.001259   0.008260
  0.305000  -0.000802  -0.002088  -0.001710   0.008092
  0.306000  -0.000995  -0.002404  -0.002387   0.007784
  0.307000  -0.001221  -0.002765  -0.003174   0.007373
  0.308000  -0.001427  -0.003095  -0.003906   0.006941
  0.309000  -0.001562  -0.003321  -0.004421   0.006585
  0.310000  -0.001588  -0.003391  -0.004611   0.006375
  0.311000  -0.001496  -0.003294  -0.004454   0.006328
  0.312000  -0.001310  -0.003063  -0.004028   0.006395
  0.313000  -0.001079  -0.002768  -0.003482   0.006478
  0.314000  -0.000865  -0.002499  -0.002995   0.006467
  0.315000  -0.000724  -0.002335  -0.002721   0.006271
  0.316000  -0.000695  -0.002333  -0.002749   0.005852
  0.317000  -0.000785  -0.002503  -0.003078   0.005236
  0.318000  -0.000974  -0.002813  -0.003626   0.004505
  0.319000  -0.001217  -0.003199  -0.004257   0.003770
  0.320000  -0.001458  -0.003574  -0.004823   0.003135
  0.321000  -0.001647  -0.003860  -0.005200   0.002667
  0.322000  -0.001747  -0.004001  -0.005326   0.002378
  0.323000  -0.001747  -0.003976  -0.005211   0.002224
  0.324000  -0.001662  -0.003813  -0.004931   0.002125
  0.325000  -0.001530  -0.003572  -0.004608   0.001993
  0.326000  -0.001399  -0.003339  -0.004374   0.001764
  0.327000  -0.001314  -0.003194  -0.004334   0.001414
  0.328000  -0.001305  -0.003198  -0.004547   0.000964
  0.329000  -0.001381  -0.003367  -0.005004   0.000467
  0.330000  -0.001526  -0.003676  -0.005637  -0.000019
  0.331000  -0.001705  -0.004061  -0.006341  -0.000453
  0.332000  -0.001877  -0.004443  -0.007001  -0.000825
  0.333000  -0.002005  -0.004749  -0.007520  -0.001155
  0.334000  -0.002066  -0.004934  -0.007840  -0.001475
  0.335000  -0.002055  -0.004981  -0.007939  -0.001792
  0.336000  -0.001980  -0.004902  -0.007822  -0.002071
  0.337000  -0.001859  -0.004725  -0.007514  -0.002223
  0.338000  -0.001709  -0.004482  -0.007047  -0.002143
  0.339000  -0.001550  -0.004208  -0.006477  -0.001756
  0.340000  -0.001400  -0.003941  -0.005889  -0.001076
  0.341000  -0.001284  -0.003727  -0.005404  -0.000245
  0.342000  -0.001229  -0.003619  -0.005167   0.000491
  0.343000  -0.001263  -0.003671  -0.005306   0.000844
  0.344000  -0.001402  -0.003914  -0.005890   0.000588
  0.345000  -0.001643  -0.004345  -0.006887  -0.000350
  0.346000  -0.001957  -0.004910  -0.008149  -0.001844
  0.347000  -0.002290  -0.005513  -0.009443  -0.003590
  0.348000  -0.002579  -0.006039  -0.010504  -0.005193
  0.349000  -0.002763  -0.006380  -0.011107  -0.006288
  0.350000  -0.002807  -0.006471  -0.011132  -0.006645
  0.351000  -0.002704  -0.006305  -0.010596  -0.006238
  0.352000  -0.002484  -0.005934  -0.009646  -0.005234
  0.353000  -0.002200  -0.005452  -0.008512  -0.003930
  0.354000  -0.001911  -0.004966  -0.007438  -0.002650
  0.355000  -0.001669  -0.004565  -0.006615  -0.001653
  0.356000  -0.001504  -0.004297  -0.006135  -0.001068
  0.357000  -0.001416  -0.004166  -0.005978  -0.000884
  0.358000  -0.001386  -0.004132  -0.006042  -0.000993
  0.359000  -0.001382  -0.004141  -0.006190  -0.001255
  0.360000  -0.001377  -0.004143  -0.006308  -0.001563
  0.361000  -0.001356  -0.004111  -0.006345  -0.001883
  0.362000  -0.001326  -0.004053  -0.006324  -0.002257
  0.363000  -0.001307  -0.004005  -0.006320  -0.002761
  0.364000  -0.001329  -0.004012  -0.006426  -0.003453
  0.365000  -0.001411  -0.004113  -0.006702  -0.004318
  0.366000  -0.001560  -0.004322  -0.007152  -0.005249
  0.367000  -0.001759  -0.004619  -0.007709  -0.006063
  0.368000  -0.001974  -0.004953  -0.008263  -0.006555
  0.369000  -0.002165  -0.005259  -0.008695  -0.006571
  0.370000  -0.002295  -0.005478  -0.008922  -0.006071
  0.371000  -0.002344  -0.005574  -0.008921  -0.005160
  0.372000  -0.002314  -0.005544  -0.008743  -0.004060
  0.373000  -0.002227  -0.005420  -0.008485  -0.003050
  0.374000  -0.002116  -0.005254  -0.008262  -0.002379
  0.375000  -0.002014  -0.005099  -0.008160  -0.002187
  0.376000  -0.001944  -0.004995  -0.008208  -0.002465
  0.377000  -0.001913  -0.004961  -0.008377  -0.003070
  0.378000  -0.001916  -0.004991  -0.008594  -0.003781
  0.379000  -0.001942  -0.005068  -0.008784  -0.004386
  0.380000  -0.001978  -0.005173  -0.008895  -0.004750
  0.381000  -0.002022  -0.005293  -0.008928  -0.004862
  0.382000  -0.002075  -0.005425  -0.008924  -0.004819
  0.383000  -0.002145  -0.005571  -0.008950  -0.004774
  0.384000  -0.002235  -0.005726  -0.009054  -0.004858
  0.385000  -0.002340  -0.005878  -0.009243  -0.005118
  0.386000  -0.002440  -0.005998  -0.009462  -0.005479
  0.387000  -0.002507  -0.006052  -0.009611  -0.005767
  0.388000  -0.002512  -0.006007  -0.009573  -0.005763
  0.389000  -0.002432  -0.005843  -0.009253  -0.005289
  0.390000  -0.002261  -0.005561  -0.008621  -0.004279
  0.391000  -0.002016  -0.005193  -0.007732  -0.002823
  0.392000  -0.001736  -0.004788  -0.006725  -0.001156
  0.393000  -0.001469  -0.004414  -0.005792   0.000393
  0.394000  -0.001269  -0.004136  -0.005132   0.001492
  0.395000  -0.001175  -0.004005  -0.004895   0.001900
  0.396000  -0.001203  -0.004042  -0.005130   0.001541
  0.397000  -0.001340  -0.004226  -0.005762   0.000540
  0.398000  -0.001540  -0.004500  -0.006602  -0.000804
  0.399000  -0.001744  -0.004774  -0.007391  -0.002094
  0.400000  -0.001886  -0.004958  -0.007877  -0.002953
  0.401000  -0.001921  -0.004981  -0.007894  -0.003143
  0.402000  -0.001833  -0.004821  -0.007422  -0.002640
  0.403000  -0.001647  -0.004510  -0.006591  -0.001648
  0.404000  -0.001419  -0.004131  -0.005645  -0.000526
  0.405000  -0.001215  -0.003783  -0.004850   0.000348
  0.406000  -0.001091  -0.003551  -0.004401   0.000724
  0.407000  -0.001066  -0.003468  -0.004345   0.000590
  0.408000  -0.001120  -0.003507  -0.004563   0.000186
  0.409000  -0.001199  -0.003587  -0.004818  -0.000076
  0.410000  -0.001232  -0.003609  -0.004845   0.000235
  0.411000  -0.001165  -0.003495  -0.004460   0.001390
  0.412000  -0.000980  -0.003216  -0.003635   0.003385
  0.413000  -0.000703  -0.002810  -0.002516   0.005912
  0.414000  -0.000396  -0.002366  -0.001368   0.008456
  0.415000  -0.000135  -0.001988  -0.000483   0.010461
  0.416000   0.000019  -0.001762  -0.000060   0.011525
  0.417000   0.000044  -0.001714  -0.000141   0.011535
  0.418000  -0.000033  -0.001808  -0.000583   0.010708
  0.419000  -0.000150  -0.001956  -0.001119   0.009516
  0.420000  -0.000227  -0.002047  -0.001452   0.008523
  0.421000  -0.000201  -0.001992  -0.001359   0.008199
  0.422000  -0.000045  -0.001754  -0.000776   0.008766
  0.423000   0.000220  -0.001364   0.000187   0.010135
  0.424000   0.000530  -0.000908   0.001282   0.011942
  0.425000   0.000806  -0.000501   0.002216   0.013683
  0.426000   0.000979  -0.000243   0.002751   0.014883
  0.427000   0.001015  -0.000185   0.002788   0.015248
  0.428000   0.000926  -0.000311   0.002395   0.014756
  0.429000   0.000768  -0.000545   0.001783   0.013645
  0.430000   0.000612  -0.000779   0.001224   0.012315
  0.431000   0.000527  -0.000911   0.000955   0.011186
  0.432000   0.000548  -0.000881   0.001099   0.010561
  0.433000   0.000669  -0.000692   0.001626   0.010538
  0.434000   0.000846  -0.000404   0.002366   0.011001
  0.435000   0.001017  -0.000113   0.003075   0.011685
  0.436000   0.001121   0.000086   0.003517   0.012285
  0.437000   0.001121   0.000129   0.003542   0.012566
  0.438000   0.001015   0.000003   0.003129   0.012438
  0.439000   0.000836  -0.000250   0.002392   0.011975
  0.440000   0.000635  -0.000555   0.001530   0.011368
  0.441000   0.000466  -0.000828   0.000765   0.010842
  0.442000   0.000366  -0.001003   0.000269   0.010565
  0.443000   0.000346  -0.001058   0.000111   0.010578
  0.444000   0.000389  -0.001009   0.000245   0.010783
  0.445000   0.000459  -0.000906   0.000535   0.010985
  0.446000   0.000514  -0.000812   0.000808   0.010970
  0.447000   0.000526  -0.000775   0.000921   0.010598
  0.448000   0.000484  -0.000815   0.000801   0.009860
  0.449000   0.000402  -0.000920   0.000473   0.008892
  0.450000   0.000306  -0.001052   0.000037   0.007933
  0.451000   0.000228  -0.001165  -0.000371   0.007236
  0.452000   0.000191  -0.001223  -0.000631   0.006980
  0.453000   0.000201  -0.001216  -0.000684   0.007204
  0.454000   0.000244  -0.001158  -0.000548   0.007792
  0.455000   0.000295  -0.001087  -0.000305   0.008513
  0.456000   0.000324  -0.001042  -0.000065   0.009110
  0.457000   0.000311  -0.001051   0.000080   0.009389
  0.458000   0.000253  -0.001116   0.000095   0.009299
  0.459000   0.000166  -0.001210   0.000015   0.008949
  0.460000   0.000083  -0.001287  -0.000067   0.008574
  0.461000   0.000041  -0.001294  -0.000037   0.008454
  0.462000   0.000067  -0.001197   0.000194   0.008807
  0.463000   0.000169  -0.000988   0.000651   0.009703
  0.464000   0.000329  -0.000698   0.001275   0.011027
  0.465000   0.000509  -0.000386   0.001938   0.012498
  0.466000   0.000662  -0.000123   0.002478   0.013755
  0.467000   0.000745   0.000029   0.002755   0.014465
  0.468000   0.000737   0.000038   0.002695   0.014435
  0.469000   0.000642  -0.000090   0.002320   0.013670
  0.470000   0.000487  -0.000311   0.001737   0.012382
  0.471000   0.000316  -0.000561   0.001109   0.010923
  0.472000   0.000175  -0.000772   0.000605   0.009683
  0.473000   0.000095  -0.000894   0.000344   0.008979
  0.474000   0.000088  -0.000909   0.000367   0.008970
  0.475000   0.000142  -0.000829   0.000627   0.009626
  0.476000   0.000232  -0.000694   0.001017   0.010765
  0.477000   0.000328  -0.000551   0.001408   0.012123
