90,-0.000992,-0.018463,-0.999741
91,-0.005234,-0.018402,-0.997528
92,-0.002533,-0.018753,-0.999832
93,0.002289,-0.018753,-1.000946
94,-0.000351,-0.018509,-0.990112
95,-0.007111,-0.019241,-0.999847
96,-0.003357,-0.019363,-0.996399
97,0.002197,-0.018738,-1.00145
98,-0.001404,-0.019135,-1.003418
99,-0.005875,-0.019028,-0.994339
100,-0.002029,-0.019119,-0.999069
101,0.001785,-0.018982,-0.999329
102,-0.002106,-0.01886,-1.000778
103,-0.005753,-0.018509,-0.99736
104,-0.001328,-0.019058,-0.994827
105,0.00116,-0.018967,-0.998505
106,-0.002045,-0.018799,-0.999954
107,-0.0047,-0.019379,-0.998611
108,-0.001678,-0.019028,-0.997925
109,0.000351,-0.019928,-0.999863
110,-0.002014,-0.019058,-1.001709
111,-0.003876,-0.019028,-0.998047
112,-0.001633,-0.019241,-0.996628
113,0.000381,-0.018555,-0.994431
114,-0.002502,-0.019852,-0.995728
115,-0.003601,-0.018845,-0.999802
116,-0.000427,-0.019424,-1.001541
117,0.000793,-0.018097,-0.997711
118,-0.002945,-0.019852,-0.999695
119,-0.003357,-0.018356,-0.999908
120,-0.000916,-0.018997,-1.000198
121,4.6e-05,-0.018555,-0.996689
122,-0.00238,-0.01973,-0.994705
123,-0.003647,-0.018555,-0.996475
124,-0.001099,-0.018982,-1.001236
125,-6.1e-05,-0.020081,-0.999496
126,-0.002426,-0.018936,-0.996857
127,-0.002747,-0.018967,-0.998917
128,-0.000488,-0.019943,-1.000259
129,-0.000656,-0.019318,-0.999237
130,-0.002899,-0.019989,-0.995361
131,-0.002289,-0.01947,-0.994431
132,-0.000443,-0.018738,-0.996185
133,-0.001068,-0.018616,-1.007172
134,-0.003021,-0.01944,-1.004471
135,-0.003143,-0.018509,-1.001846
136,-0.000595,-0.019073,-1.003326
137,-0.001343,-0.019257,-1.003983
138,-0.003983,-0.0186,-1.003159
139,-0.003418,-0.018539,-0.998917
140,-0.000717,-0.019836,-0.997223
141,-0.001373,-0.019516,-0.999863
142,-0.003479,-0.019135,-1.002747
143,-0.001816,-0.019409,-1.001984
144,-0.000336,-0.019104,-0.999207
145,-0.001144,-0.019287,-1.001297
146,-0.003571,-0.019592,-1.00119
147,-0.003174,-0.019241,-1.000671
148,0.000595,-0.019302,-0.996719
149,-0.001205,-0.018875,-0.995865
150,-0.004028,-0.019821,-0.997208
151,-0.001862,-0.018906,-1.002029
152,0.000778,-0.018982,-1.001923
153,-0.00264,-0.019012,-1.000427
154,-0.005386,-0.017776,-0.999527
155,-0.001389,-0.019623,-1.001999
156,0.00148,-0.019562,-1.001236
157,-0.003403,-0.019577,-0.99791
158,-0.005035,-0.018723,-0.993896
159,-0.001007,-0.018768,-0.998947
160,0.000488,-0.019196,-0.999817
161,-0.003632,-0.019012,-0.999863
162,-0.003708,-0.019302,-0.999664
163,-0.000214,-0.019806,-0.99942
164,-0.001389,-0.019516,-1.001404
165,-0.002701,-0.019821,-0.999359
166,-0.002945,-0.020157,-0.998047
167,-0.001846,-0.019424,-0.99585
168,-0.001678,-0.019577,-0.998703
169,-0.001236,-0.019897,-1.000473
170,-0.001236,-0.018738,-1.000076
171,-0.002319,-0.019043,-0.99913
172,-0.002167,-0.019424,-0.999146
173,-0.001984,-0.01889,-1.000336
174,-0.001831,-0.019104,-0.998352
175,-0.000824,-0.019348,-0.995026
176,-0.00206,-0.018555,-0.994766
177,-0.003159,-0.019867,-0.998581
178,-0.000809,-0.019577,-0.999084
179,-0.000168,-0.018738,-0.999374
180,-0.002167,-0.018784,-0.997131
181,-0.002853,-0.019577,-0.999771
182,-0.001907,-0.020081,-1.001907
183,-0.001068,-0.019226,-0.998672
184,-0.004181,-0.019455,-1.010498
185,-0.005814,-0.020615,-1.00267
186,0.001175,-0.01915,-0.993652
187,0.000305,-0.019318,-1.000824
188,-0.0056,-0.019196,-0.998764
189,-0.002579,-0.018906,-0.997345
190,0.001266,-0.018066,-1.000641
191,-0.001099,-0.020065,-1.002914
192,-0.00473,-0.019348,-0.998291
193,-0.002365,-0.019287,-0.994156
194,0.002243,-0.020218,-0.998459
195,-0.003387,-0.019836,-0.998962
196,-0.007355,-0.018799,-0.998688
197,0.000778,-0.018143,-0.999435
198,0.003784,-0.018768,-1.007019
199,-0.004074,-0.019226,-0.98764
200,-0.007812,-0.019562,-0.993073
201,0.000885,-0.018372,-0.994598
202,0.003311,-0.019058,-0.992386
203,-0.003815,-0.019714,-0.99295
204,-0.006561,-0.018143,-0.997833
205,0.001862,-0.019501,-0.998993
206,0.003098,-0.019196,-0.997284
207,-0.004227,-0.018555,-0.999359
208,-0.005554,-0.018829,-0.997299
209,0.001236,-0.018661,-0.999435
210,0.002625,-0.020004,-0.996994
211,-0.005096,-0.019653,-0.993454
212,-0.005096,-0.018372,-0.994492
213,0.001617,-0.019363,-0.999756
214,0.003723,-0.018387,-1.000153
215,-0.004974,-0.019699,-0.997879
216,-0.006042,-0.018234,-0.998779
217,0.00264,-0.018677,-0.999573
218,0.00267,-0.018524,-0.999786
219,-0.005371,-0.019104,-0.996857
220,-0.00528,-0.018936,-0.994476
221,0.003036,-0.019669,-0.997238
222,0.001236,-0.019165,-0.99942
223,-0.005753,-0.018875,-1.000092
224,-0.004303,-0.018433,-0.99855
225,0.002686,-0.019287,-0.998672
226,0.001083,-0.018921,-1.000519
227,-0.005478,-0.018707,-0.999084
228,-0.004486,-0.018936,-0.998795
229,0.00206,-0.018585,-0.996277
230,0.000931,-0.019226,-0.996292
231,-0.005966,-0.018433,-0.99884
232,-0.003342,-0.019318,-1.00061
233,0.003525,-0.018539,-0.999207
234,0.000946,-0.017685,-0.998138
235,-0.006348,-0.019302,-0.997971
236,-0.003708,-0.019867,-0.999634
237,0.002884,-0.019653,-0.996323
238,0.000488,-0.019257,-0.995346
239,-0.006622,-0.019363,-0.995728
240,-0.002655,-0.018402,-0.995514
241,0.00322,-0.018524,-1.001465
242,0.000534,-0.017578,-0.99913
243,-0.006088,-0.019272,-1.000259
244,-0.002808,-0.019043,-0.999527
245,0.003235,-0.019608,-0.9991
246,0.001068,-0.019302,-0.9953
247,-0.006058,-0.019531,-0.993896
248,-0.002106,-0.019028,-0.995407
249,0.003799,-0.018967,-0.999283
250,-0.000977,-0.019272,-1.001526
251,-0.005951,-0.018951,-0.996948
252,-0.000961,-0.018845,-0.999084
253,0.003799,-0.019882,-1.000854
254,-0.001892,-0.01828,-0.99646
255,-0.005844,-0.018921,-0.996567
256,-0.001709,-0.019287,-0.994736
257,0.00267,-0.019104,-0.993652
258,-0.000336,-0.018372,-0.997513
259,-0.005295,-0.0186,-1.000671
260,-0.001434,-0.018768,-0.99913
261,0.001801,-0.01796,-0.998199
262,-4.6e-05,-0.019012,-0.997406
263,-0.005203,-0.019165,-1.000153
264,-0.000427,-0.019501,-0.99588
265,0.001694,-0.019241,-0.997543
266,-0.001541,-0.019348,-1.004257
267,-0.005051,-0.019394,-1.004974
268,-0.000885,-0.019272,-1.00412
269,0.00267,-0.019058,-1.00473
270,-0.00293,-0.018875,-1.000015
271,-0.004089,-0.019272,-1.004242
272,0.000122,-0.018555,-1.000061
273,0.001617,-0.019394,-0.997391
274,-0.00293,-0.019699,-0.996109
275,-0.005432,-0.020035,-1.001953
276,-0.000748,-0.018524,-1.003067
277,0.001404,-0.019073,-1.003204
278,-0.002548,-0.018143,-0.998932
279,-0.003922,-0.018219,-0.998291
280,-0.001923,-0.019913,-0.998016
281,0.000885,-0.019531,-0.997971
282,-0.002167,-0.01944,-0.999146
283,-0.007294,-0.019669,-0.997864
284,-0.001328,-0.019699,-1.001953
285,0.00148,-0.019775,-1.00264
286,-0.001694,-0.01976,-1.001404
287,-0.005066,-0.019241,-0.99971
288,-0.001602,-0.019714,-0.998688
289,0.001266,-0.019577,-1.000351
290,-0.002228,-0.019531,-0.997589
291,-0.005569,-0.018631,-0.994843
292,-0.001236,-0.019547,-0.995911
293,0.002182,-0.019226,-0.998779
294,-0.00206,-0.019226,-1.000595
295,-0.005875,-0.019791,-0.998199
296,-0.001511,-0.018982,-0.998642
297,0.001328,-0.018753,-0.999451
298,-0.002808,-0.019287,-1.000793
299,-0.004135,-0.020004,-0.99823
300,-0.001358,-0.018784,-0.996552
301,0.000854,-0.018524,-0.995438
302,-0.003159,-0.019913,-0.998169
303,-0.004089,-0.019226,-0.998276
304,-0.001312,-0.018906,-1.001892
305,0.001572,-0.018173,-1.000275
306,-0.002045,-0.019775,-0.999817
307,-0.003769,-0.019379,-1.000854
308,-0.001343,-0.020401,-0.998306
309,0.00444,-0.018295,-0.997757
310,-0.001648,-0.018768,-0.993866
311,-0.014877,-0.020203,-1.038635
312,-0.003876,-0.019302,-0.998016
313,0.002029,-0.018677,-1.002121
314,0.000793,-0.017166,-0.99707
315,-0.005859,-0.019318,-0.997421
316,-0.002014,-0.019043,-0.999695
317,0.004013,-0.018448,-1.002167
318,-0.000366,-0.019974,-0.995911
319,-0.005859,-0.019211,-0.99382
320,-0.002426,-0.01944,-0.99942
321,0.003159,-0.018967,-1.000854
322,-0.000458,-0.019379,-0.999786
323,-0.005371,-0.018417,-0.997925
324,-0.002899,-0.019119,-0.99968
325,0.003159,-0.019791,-1.000931
326,-0.001068,-0.020172,-0.999054
327,-0.006058,-0.019348,-0.99588
328,-0.002731,-0.019653,-0.996887
329,0.003067,-0.019165,-0.998337
330,-0.000473,-0.019485,-0.99968
331,-0.006332,-0.019394,-0.998734
332,-0.00206,-0.019318,-0.999756
333,0.003311,-0.019516,-1.001144
334,-0.000732,-0.019821,-0.998444
335,-0.005981,-0.019684,-0.998428
336,-0.001511,-0.019394,-0.996613
337,0.002426,-0.020065,-0.99791
338,-0.000931,-0.018677,-0.997787
339,-0.00502,-0.018967,-0.998947
340,-0.001801,-0.019516,-0.999496
341,0.00235,-0.018799,-0.999054
342,-0.002579,-0.019318,-0.998703
343,-0.005386,-0.018677,-0.998352
344,-0.000259,-0.019302,-0.997452
345,0.001434,-0.019485,-0.996094
346,-0.003006,-0.019485,-0.997208
347,-0.004807,-0.018585,-0.997269
348,-7.6e-05,-0.019852,-0.999741
349,0.002106,-0.019943,-0.999252
350,-0.003815,-0.019745,-0.99852
351,-0.00441,-0.019821,-0.99968
352,-0.000549,-0.01976,-0.999237
353,0.001694,-0.019485,-0.998581
354,-0.002655,-0.018936,-0.995789
355,-0.003677,-0.018707,-0.997253
356,0.001389,-0.018723,-0.998383
357,0.001099,-0.019714,-1.000992
358,-0.004395,-0.019043,-0.998901
359,-0.003891,-0.018768,-0.999069
360,0.001465,-0.019775,-1.000122
361,3.1e-05,-0.019501,-0.99971
362,-0.003494,-0.018982,-0.997925
363,-0.003418,-0.019379,-0.995346
364,0.000412,-0.018982,-0.996841
365,0.000916,-0.018951,-0.999603
366,-0.004059,-0.019684,-0.998413
367,-0.001755,-0.019516,-0.999207
368,0.001556,-0.019394,-0.999435
369,7.6e-05,-0.01915,-0.999802
370,-0.004166,-0.01947,-0.998993
371,-0.002457,-0.019852,-0.996826
372,0.00177,-0.019745,-0.996048
373,-0.000671,-0.019424,-0.997955
374,-0.004684,-0.019531,-0.999603
375,-0.00267,-0.019226,-1.000427
376,0.001526,-0.018707,-0.999298
377,-0.000626,-0.018723,-0.999847
378,-0.005615,-0.01918,-0.999176
379,-0.002182,-0.019028,-0.998566
380,0.00386,-0.019363,-0.997955
381,-0.001999,-0.019241,-0.996567
382,-0.005814,-0.018967,-0.996384
383,-0.000732,-0.018921,-1.000381
384,0.003403,-0.018845,-1.002258
385,-0.001923,-0.019211,-0.998032
386,-0.006165,-0.019348,-0.998535
387,-0.000778,-0.019241,-1.001236
388,0.002853,-0.019836,-0.998871
389,-0.002548,-0.018982,-0.996002
390,-0.005646,-0.019135,-0.994598
391,0.000107,-0.019531,-0.994553
392,0.003067,-0.018967,-1.000183
393,-0.001572,-0.019119,-1.000717
394,-0.004715,-0.018677,-0.999649
395,0.000198,-0.018875,-0.999008
396,0.002502,-0.018784,-1.001312
397,-0.002701,-0.019836,-0.998703
398,-0.005447,-0.020218,-0.995728
399,-0.000137,-0.019211,-0.996735
400,0.002167,-0.019226,-0.998703
401,-0.002029,-0.019684,-1.001221
402,-0.003983,-0.019257,-0.999344
403,9.2e-05,-0.018997,-0.99913
404,0.002533,-0.019363,-0.999619
405,-0.001648,-0.020157,-0.999084
406,-0.004593,-0.019257,-0.999741
407,-0.000366,-0.020279,-0.997284
408,0.002945,-0.019196,-0.99675
409,-0.004883,-0.018448,-0.997589
410,-0.005325,-0.019379,-0.999222
411,0.001892,-0.019028,-1.000534
412,0.002167,-0.019012,-0.999268
413,-0.004059,-0.019516,-0.999252
414,-0.003799,-0.019363,-0.999771
415,0.002396,-0.019409,-0.998566
416,0.001404,-0.020126,-0.996811
417,-0.004608,-0.018204,-0.996902
418,-0.004562,-0.019165,-0.998001
419,0.002625,-0.018478,-1.000046
420,0.000992,-0.018951,-0.999908
421,-0.004486,-0.018768,-0.998917
422,-0.002472,-0.019318,-1.0
423,0.002716,-0.018372,-1.000992
424,-0.00061,-0.020401,-0.999329
425,-0.005676,-0.019409,-0.99762
426,-0.003082,-0.018829,-0.998825
427,0.003738,-0.019699,-0.999649
428,0.001129,-0.019485,-0.993469
429,-0.005722,-0.018692,-0.999359
430,-0.001694,-0.019745,-1.000168
431,0.003082,-0.018753,-0.999481
432,-0.001328,-0.018906,-0.999161
433,-0.004486,-0.020126,-0.998856
434,-0.001328,-0.019318,-0.996185
435,0.003403,-0.019135,-0.996841
436,-0.001556,-0.019501,-0.999313
437,-0.005005,-0.01915,-0.999954
438,-0.000397,-0.018433,-0.999954
439,0.00267,-0.018784,-1.000015
440,-0.001846,-0.019379,-0.999084
441,-0.004944,-0.019394,-0.999466
442,-0.000977,-0.01947,-1.001709
443,0.002075,-0.019989,-0.999207
444,-0.002518,-0.019135,-0.997406
445,-0.005112,-0.020096,-0.997009
446,-0.000793,-0.019272,-0.999008
447,0.003204,-0.018707,-1.00119
448,-0.00174,-0.018799,-0.999222
449,-0.005112,-0.01915,-1.000702
450,0.001205,-0.019867,-0.99913
451,0.002945,-0.020096,-0.998077
452,-0.002869,-0.019455,-0.996216
453,-0.005081,-0.019669,-0.996353
454,0.001373,-0.019196,-0.999786
455,0.001984,-0.018982,-0.999573
456,-0.003738,-0.018356,-0.999023
457,-0.003067,-0.019745,-1.000702
458,0.002594,-0.018814,-1.000519
459,0.000732,-0.018555,-1.002228
460,-0.003815,-0.019501,-0.995789
461,-0.003113,-0.020386,-1.000549
462,-0.000122,-0.01886,-1.005783
463,-0.002228,-0.020096,-1.002533
464,-0.000854,-0.019241,-0.99826
465,-0.003632,-0.018997,-1.000229
466,-0.00206,-0.019363,-0.998825
467,-0.00029,-0.017838,-0.997818
468,-0.002457,-0.019302,-1.001114
469,-0.002792,-0.01944,-0.99704
470,-0.001907,-0.019363,-0.994614
471,-0.001297,-0.019104,-0.996506
472,-0.002029,-0.018799,-1.000504
473,-0.002808,-0.020203,-1.000793
474,-0.00119,-0.019318,-0.999191
475,-0.001358,-0.018585,-1.00119
476,-0.002747,-0.018524,-1.000183
477,-0.003418,-0.018829,-0.998856
478,-0.001953,-0.02002,-0.996613
479,-0.001068,-0.018539,-0.996063
480,-0.002701,-0.019257,-0.999924
481,-0.00267,-0.018997,-1.001434
482,-0.001831,-0.018967,-1.000854
483,-0.002274,-0.018829,-0.998306
484,-0.001938,-0.019119,-0.997986
485,-0.00235,-0.019089,-1.000351
486,-0.001068,-0.019821,-0.999649
487,-0.001022,-0.019669,-0.998398
488,-0.001938,-0.018555,-0.996597
489,-0.002426,-0.019226,-0.997208
490,-0.000778,-0.018982,-0.997925
491,-0.000824,-0.019196,-0.998505
492,-0.002914,-0.019516,-0.999313
493,-0.002594,-0.018738,-0.997849
494,-0.001846,-0.017975,-0.99913
495,-0.001663,-0.018723,-0.999634
496,-0.00293,-0.019852,-0.998169
497,-0.00235,-0.019775,-0.996552
498,-0.000824,-0.019119,-0.99678
499,-0.000992,-0.019348,-0.998505
500,-0.002792,-0.019958,-0.998901
501,-0.001938,-0.019318,-0.998779
502,-6.1e-05,-0.019089,-0.999191
503,-0.001648,-0.01889,-1.000488
504,-0.003418,-0.019165,-0.998962
505,-0.001953,-0.019241,-0.998032
506,-0.000381,-0.019684,-0.995865
507,-0.001984,-0.019058,-0.996307
508,-0.00148,-0.018814,-1.000778
509,-0.003159,-0.019089,-1.000305
510,-0.002426,-0.019028,-1.00058
511,-0.00029,-0.0186,-0.998505
512,-0.002029,-0.01976,-1.000458
513,-0.00296,-0.020111,-0.998108
514,-0.001114,-0.01976,-0.997925
515,0.000427,-0.019257,-0.99826
516,-0.001984,-0.019043,-0.997757
517,-0.003601,-0.019089,-0.999054
518,-0.001144,-0.019485,-1.000656
519,0.000931,-0.018448,-0.999466
520,-0.00267,-0.020294,-0.997284
521,-0.002426,-0.018356,-0.998856
522,0.000275,-0.019867,-0.999329
523,-0.000336,-0.020111,-0.997757
524,-0.002441,-0.01889,-0.996277
525,-0.00293,-0.01886,-0.996994
526,0.00029,-0.01886,-0.998276
527,-0.000534,-0.018692,-0.997284
528,-0.002792,-0.019272,-1.001129
529,-0.001831,-0.019135,-0.999252
530,0.000397,-0.019989,-0.99913
531,-0.000977,-0.019516,-0.997971
532,-0.002045,-0.019714,-0.996826
533,3.1e-05,-0.019699,-0.996399
534,-0.000641,-0.020386,-0.999878
535,-0.002838,-0.01915,-0.998276
536,-0.002365,-0.018295,-1.00116
537,-0.000351,-0.018799,-0.997833
538,0.000504,-0.019043,-1.000244
539,-0.001038,-0.019867,-1.000732
540,-0.003906,-0.018936,-1.00174
541,0.000381,-0.020218,-0.977798
542,0.000885,-0.019165,-0.997589
543,-0.004715,-0.01825,-1.000397
544,-0.005661,-0.019547,-0.999191
545,0.002029,-0.019379,-1.003403
546,0.001129,-0.018341,-0.998672
547,-0.005096,-0.019043,-0.997818
548,-0.005814,-0.019257,-1.000595
549,0.001953,-0.019348,-0.998489
550,0.000717,-0.018951,-0.994781
551,-0.006577,-0.019485,-0.995636
552,-0.004166,-0.019379,-0.998413
553,0.003082,-0.018494,-0.999878
554,0.001297,-0.018539,-0.998047
555,-0.005493,-0.019135,-0.997726
556,-0.00325,-0.018967,-1.000763
557,0.004333,-0.019226,-0.999817
558,-0.000702,-0.020035,-0.997696
559,-0.007462,-0.019211,-0.995712
560,-0.002365,-0.019867,-0.996155
561,0.002518,-0.019424,-0.999161
562,-0.000519,-0.018066,-0.999603
563,-0.00589,-0.018631,-0.999084
564,-0.001389,-0.018921,-0.999725
565,0.003021,-0.019547,-0.999893
566,-0.001602,-0.018234,-1.000504
567,-0.005432,-0.019379,-0.998566
568,-0.001587,-0.019165,-0.997299
569,0.003052,-0.019073,-0.996155
570,-0.002335,-0.018982,-0.99765
571,-0.005676,-0.018555,-1.000092
572,-0.000717,-0.019272,-0.999924
573,0.002731,-0.018143,-0.998993
574,-0.002457,-0.018204,-0.99942
575,-0.004776,-0.019913,-0.99826
576,0.000427,-0.019302,-0.997757
577,0.001587,-0.019012,-0.996918
578,-0.003311,-0.019257,-0.996857
579,-0.005081,-0.019135,-0.997787
580,0.000977,-0.020187,-1.000168
581,0.001755,-0.019119,-1.000092
582,-0.003036,-0.017975,-0.997543
583,-0.004822,-0.018875,-0.999557
584,0.000702,-0.019577,-1.00029
585,0.001099,-0.01976,-0.997665
586,-0.003357,-0.019226,-0.995926
587,-0.005081,-0.019669,-0.997131
588,0.000748,-0.019272,-0.997818
589,0.001419,-0.019836,-1.000061
590,-0.003082,-0.018539,-0.999069
591,-0.004456,-0.018478,-0.998199
592,0.000504,-0.018723,-0.999832
593,0.000473,-0.01886,-0.998077
594,-0.004211,-0.019028,-0.99675
595,-0.003571,-0.020004,-0.995193
596,0.00058,-0.018799,-0.996094
597,0.001083,-0.019196,-0.999619
598,-0.003601,-0.019501,-0.999023
599,-0.003403,-0.019638,-1.000885
600,0.000702,-0.019089,-0.999588
601,-0.000656,-0.018707,-1.000519
602,-0.003098,-0.019501,-0.998581
603,-0.00116,-0.019714,-0.998581
604,0.000824,-0.019348,-0.998383
605,-0.00293,-0.019043,-0.997955
606,-0.005966,-0.019272,-0.997055
607,-0.00029,-0.019653,-1.002686
608,0.002121,-0.019379,-0.999344
609,-0.003342,-0.01857,-0.998688
610,-0.004272,-0.017685,-0.998062
611,4.6e-05,-0.018448,-0.998413
612,0.001785,-0.01915,-0.998383
613,-0.005188,-0.020081,-0.997696
614,-0.005127,-0.01857,-0.997726
615,0.002335,-0.018845,-1.000366
616,0.001419,-0.019089,-1.00032
617,-0.005157,-0.019714,-1.000748
618,-0.004471,-0.019196,-0.997986
619,0.001297,-0.019028,-0.998764
620,0.00116,-0.01918,-1.000198
621,-0.00528,-0.01973,-0.997467
622,-0.003311,-0.019424,-0.996078
623,0.002243,-0.018921,-0.997055
624,-0.000336,-0.018967,-0.997925
625,-0.005783,-0.018066,-0.999649
626,-0.000153,-0.018951,-0.995697
627,0.002991,-0.019379,-0.997955
628,-0.000977,-0.01944,-0.999878
629,-0.005585,-0.018723,-0.998901
630,-0.00325,-0.019806,-0.996124
631,0.001877,-0.019684,-0.996658
632,4.6e-05,-0.019058,-0.997574
633,-0.004807,-0.019135,-0.998138
634,-0.003174,-0.019348,-0.997055
635,0.002136,-0.018875,-0.999176
636,0.00087,-0.018967,-0.999619
637,-0.004898,-0.019577,-0.999878
638,-0.002762,-0.019394,-0.99884
639,0.001205,-0.019333,-0.996613
640,-0.000809,-0.019135,-0.997284
641,-0.005707,-0.019882,-0.995956
642,-0.002411,-0.018936,-1.000763
643,0.002365,-0.018814,-0.998932
644,-0.001663,-0.019012,-0.999588
645,-0.005142,-0.018921,-0.998871
646,-0.001862,-0.018814,-0.998489
647,0.002121,-0.019424,-0.998459
648,-0.001129,-0.019745,-0.998795
649,-0.005997,-0.019455,-0.996506
650,-0.001602,-0.019394,-0.99855
651,0.001984,-0.018524,-0.999802
652,-0.00174,-0.019165,-0.999496
653,-0.005341,-0.018204,-0.99762
654,-0.001022,-0.019089,-0.998001
655,0.002594,-0.018616,-0.999374
656,-0.002197,-0.018921,-0.997925
657,-0.003937,-0.020004,-0.997406
658,-0.001312,-0.019821,-0.996796
659,0.002136,-0.018585,-0.999771
660,-0.002258,-0.019699,-0.999832
661,-0.004074,-0.019272,-0.998734
662,-0.000839,-0.018555,-0.998093
663,0.001038,-0.018341,-1.000153
664,-0.003082,-0.019913,-1.001038
665,-0.004807,-0.019196,-0.999054
666,-0.000122,-0.020309,-0.995865
667,0.000626,-0.019684,-0.996536
668,-0.002701,-0.018799,-0.998779
669,-0.004639,-0.019379,-0.998032
670,6.1e-05,-0.018646,-0.999039
671,0.001389,-0.018738,-0.998322
672,-0.003265,-0.019974,-0.999924
673,-0.00351,-0.018509,-0.999969
674,0.00029,-0.019714,-0.999619
675,0.00087,-0.019455,-0.996429
676,-0.004379,-0.018814,-0.995636
677,-0.003815,-0.019394,-0.999191
678,0.00032,-0.019058,-1.000015
679,9.2e-05,-0.018402,-0.998199
680,-0.004913,-0.019196,-0.99852
681,-0.003723,-0.019882,-0.997711
682,0.000809,-0.018417,-0.999146
683,0.000259,-0.018661,-0.998306
684,-0.003387,-0.01918,-0.997269
685,-0.002823,-0.018951,-0.997482
686,0.001511,-0.019653,-0.999878
687,6.1e-05,-0.018494,-0.998917
688,-0.003326,-0.01886,-0.998947
689,-0.001953,-0.019058,-1.000229
690,0.001114,-0.01918,-0.999496
691,-0.000229,-0.018127,-0.999191
692,-0.003128,-0.019638,-0.997757
693,-0.002823,-0.019806,-0.996552
694,0.001083,-0.019012,-0.996201
695,-0.000809,-0.018799,-0.997543
696,-0.003738,-0.019745,-0.998459
697,-0.002106,-0.017975,-0.999176
698,0.000717,-0.018082,-0.999512
699,-0.001297,-0.018341,-0.999985
700,-0.003967,-0.019318,-0.999023
701,4.6e-05,-0.01918,-0.998505
702,0.000702,-0.019501,-0.997025
703,-0.001724,-0.019272,-0.996841
704,-0.004333,-0.01918,-0.997452
705,-0.000763,-0.01915,-0.999481
706,-0.00029,-0.018738,-0.9991
707,-0.001373,-0.019424,-0.996658
708,-0.003845,-0.018539,-0.99913
